Elapsed time (s), Dev1/ai3, Dev1/ai0, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai6, Dev1/ai7
3.97, -0.00017867949, 0.00014331115, 0.00046530177, -0.00017867949, 9.740572, 0.089012735, -0.019498117, 0.07259121, -0.021430062
3.971, -0.00017867949, 0.00046530177, -0.00017867949, 0.00046530177, 9.739928, 0.08965671, -0.019498117, 0.072269216, -0.02110807
3.972, -0.0005006701, 0.00046530177, -0.00017867949, 0.00014331115, 9.739928, 0.08933473, -0.020142099, 0.072269216, -0.021430062
3.973, 0.00014331115, 0.00014331115, -0.0005006701, 0.00046530177, 9.741217, 0.08869074, -0.019498117, 0.071947224, -0.02110807
3.974, -0.00082266075, -0.00017867949, 0.00014331115, 0.00014331115, 9.740572, 0.08933473, -0.019176127, 0.072269216, -0.02110807
3.975, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.739928, 0.08933473, -0.019820109, 0.07259121, -0.020464089
3.976, 0.00014331115, 0.00046530177, -0.00017867949, 0.00014331115, 9.74186, 0.089012735, -0.019498117, 0.072269216, -0.021430062
3.977, -0.0005006701, -0.00017867949, 0.00046530177, 0.00014331115, 9.740251, 0.08933473, -0.019176127, 0.072269216, -0.021430062
3.978, -0.00017867949, 0.00014331115, -0.0005006701, 0.00046530177, 9.739928, 0.08933473, -0.019820109, 0.071947224, -0.02078608
3.979, -0.0005006701, 0.00014331115, -0.00017867949, -0.00017867949, 9.740251, 0.08933473, -0.019498117, 0.071947224, -0.02078608
3.98, 0.00014331115, 0.00046530177, -0.00017867949, 0.00014331115, 9.741217, 0.08869074, -0.020142099, 0.072269216, -0.02110807
3.981, -0.00017867949, 0.00046530177, -0.00017867949, -0.00082266075, 9.740572, 0.08869074, -0.019820109, 0.072269216, -0.02110807
3.982, -0.00017867949, 0.00046530177, -0.00017867949, 0.00014331115, 9.739928, 0.08965671, -0.020142099, 0.071947224, -0.020464089
3.983, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.741538, 0.08965671, -0.019820109, 0.071947224, -0.02110807
3.984, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.740251, 0.08933473, -0.019498117, 0.072269216, -0.02078608
3.985, -0.0005006701, 0.00014331115, -0.00017867949, 0.00014331115, 9.741217, 0.08965671, -0.020142099, 0.072269216, -0.021430062
3.986, -0.00017867949, 0.00046530177, 0.00046530177, -0.0005006701, 9.741217, 0.089012735, -0.019498117, 0.072269216, -0.02078608
3.987, 0.00014331115, 0.00078729243, 0.00014331115, 0.00014331115, 9.74186, 0.089012735, -0.019820109, 0.07259121, -0.02110807
3.988, 0.00046530177, 0.00014331115, -0.00017867949, 0.00046530177, 9.740572, 0.08869074, -0.019820109, 0.0729132, -0.02110807
3.989, -0.0005006701, 0.00014331115, -0.00017867949, -0.00017867949, 9.739928, 0.089012735, -0.019498117, 0.07162523, -0.02110807
3.99, 0.00014331115, 0.00014331115, -0.0005006701, -0.00017867949, 9.739607, 0.08869074, -0.019820109, 0.072269216, -0.02110807
3.991, -0.0005006701, 0.00046530177, -0.00017867949, 0.00014331115, 9.740894, 0.08933473, -0.019498117, 0.072269216, -0.02110807
3.992, -0.0005006701, 0.00078729243, -0.00017867949, -0.00017867949, 9.740894, 0.08965671, -0.020142099, 0.071947224, -0.02110807
3.993, 0.00014331115, -0.00017867949, 0.00014331115, -0.0005006701, 9.738962, 0.089012735, -0.019498117, 0.072269216, -0.02110807
3.994, -0.00017867949, 0.00014331115, 0.00014331115, -0.00017867949, 9.740572, 0.08933473, -0.019820109, 0.072269216, -0.021430062
3.995, 0.00014331115, 0.00014331115, 0.00014331115, 0.00014331115, 9.740894, 0.08869074, -0.019498117, 0.071947224, -0.021430062
3.996, -0.0005006701, 0.00046530177, 0.00014331115, 0.00046530177, 9.74186, 0.08933473, -0.020142099, 0.072269216, -0.021430062
3.997, -0.0005006701, -0.0005006701, -0.00017867949, 0.00014331115, 9.739607, 0.08933473, -0.020142099, 0.072269216, -0.02110807
3.998, -0.00017867949, 0.00014331115, 0.00046530177, -0.00017867949, 9.740894, 0.08869074, -0.019176127, 0.0729132, -0.02078608
3.999, -0.00017867949, -0.0005006701, -0.00017867949, 0.00014331115, 9.741538, 0.08933473, -0.019176127, 0.072269216, -0.02078608
4.0, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.739928, 0.08933473, -0.019820109, 0.072269216, -0.02110807
4.001, 0.00014331115, -0.00017867949, -0.00017867949, 0.00046530177, 9.740251, 0.08965671, -0.019498117, 0.072269216, -0.02110807
4.002, -0.00017867949, -0.00017867949, 0.00046530177, -0.00082266075, 9.740251, 0.089012735, -0.019820109, 0.071947224, -0.021430062
4.003, -0.0005006701, 0.00046530177, 0.00014331115, 0.00046530177, 9.741538, 0.089012735, -0.019820109, 0.072269216, -0.02110807
4.0040000000000004, -0.00017867949, 0.00014331115, 0.00046530177, 0.00078729243, 9.738641, 0.08933473, -0.020142099, 0.071947224, -0.021430062
4.005, -0.00017867949, -0.00017867949, -0.0005006701, -0.00017867949, 9.740251, 0.0899787, -0.020464089, 0.07259121, -0.021430062
4.006, -0.0005006701, 0.00014331115, -0.00017867949, -0.00082266075, 9.740894, 0.08933473, -0.020142099, 0.072269216, -0.02110807
4.007, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.741538, 0.08933473, -0.019820109, 0.0729132, -0.02110807
4.008, -0.00017867949, -0.00017867949, 0.00046530177, -0.00017867949, 9.740251, 0.08965671, -0.020464089, 0.0729132, -0.02110807
4.009, 0.00014331115, -0.00017867949, 0.00014331115, 0.00014331115, 9.740251, 0.08965671, -0.019820109, 0.072269216, -0.021430062
4.01, -0.0005006701, 0.00014331115, 0.00046530177, -0.00017867949, 9.742504, 0.08933473, -0.019820109, 0.07162523, -0.021430062
4.011, -0.0005006701, -0.00017867949, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.020142099, 0.072269216, -0.02110807
4.0120000000000005, -0.00017867949, -0.00017867949, -0.00017867949, -0.0005006701, 9.741217, 0.08965671, -0.019498117, 0.07259121, -0.02110807
4.013, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.740251, 0.089012735, -0.019176127, 0.072269216, -0.02110807
4.014, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.739607, 0.089012735, -0.019820109, 0.07259121, -0.021430062
4.015, -0.0005006701, -0.00017867949, -0.0005006701, 0.00014331115, 9.740572, 0.08965671, -0.020142099, 0.072269216, -0.021430062
4.016, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.740894, 0.089012735, -0.019820109, 0.072269216, -0.021430062
4.017, 0.00014331115, 0.00014331115, -0.00017867949, -0.00017867949, 9.739607, 0.08933473, -0.019498117, 0.072269216, -0.021430062
4.018, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.740572, 0.08965671, -0.019498117, 0.071947224, -0.02078608
4.019, -0.00017867949, 0.00014331115, -0.00017867949, -0.00017867949, 9.741538, 0.089012735, -0.019176127, 0.07259121, -0.021430062
4.0200000000000005, -0.00017867949, 0.00046530177, -0.0005006701, 0.00014331115, 9.739607, 0.08869074, -0.018854136, 0.0729132, -0.02110807
4.021, 0.00014331115, 0.00014331115, -0.00082266075, -0.00017867949, 9.741538, 0.089012735, -0.020142099, 0.0729132, -0.02110807
4.022, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.019820109, 0.07259121, -0.02110807
4.023, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.739607, 0.08933473, -0.019498117, 0.072269216, -0.021430062
4.024, 0.00014331115, 0.00046530177, 0.00014331115, -0.0005006701, 9.739607, 0.089012735, -0.019820109, 0.072269216, -0.02078608
4.025, -0.0005006701, 0.00078729243, 0.00014331115, -0.00017867949, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.021430062
4.026, 0.00046530177, 0.00014331115, 0.00014331115, 0.00014331115, 9.739607, 0.089012735, -0.019820109, 0.07259121, -0.021430062
4.027, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.740894, 0.089012735, -0.019820109, 0.071947224, -0.021430062
4.0280000000000005, -0.00017867949, 0.00014331115, -0.00017867949, -0.00017867949, 9.741538, 0.089012735, -0.019820109, 0.072269216, -0.021430062
4.029, 0.00014331115, 0.00046530177, 0.00046530177, 0.00014331115, 9.738318, 0.08965671, -0.019498117, 0.072269216, -0.021430062
4.03, 0.00046530177, 0.00046530177, -0.00082266075, 0.00014331115, 9.741538, 0.089012735, -0.019820109, 0.072269216, -0.02110807
4.031, 0.00014331115, 0.00046530177, -0.00017867949, -0.00017867949, 9.740894, 0.089012735, -0.020142099, 0.072269216, -0.02078608
4.032, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.741538, 0.08933473, -0.019176127, 0.072269216, -0.021430062
4.033, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.739607, 0.08933473, -0.019820109, 0.07259121, -0.020464089
4.034, -0.0005006701, 0.00014331115, -0.0005006701, -0.00017867949, 9.739928, 0.08965671, -0.019498117, 0.072269216, -0.02110807
4.035, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.739607, 0.089012735, -0.019820109, 0.07259121, -0.021430062
4.0360000000000005, -0.00082266075, 0.00014331115, 0.00014331115, -0.00017867949, 9.740572, 0.089012735, -0.019820109, 0.072269216, -0.02110807
4.037, 0.00046530177, 0.00014331115, 0.00014331115, -0.00017867949, 9.740251, 0.08869074, -0.019498117, 0.072269216, -0.02110807
4.038, -0.00017867949, 0.00014331115, -0.0005006701, 0.00046530177, 9.739928, 0.08933473, -0.019498117, 0.071947224, -0.02110807
4.039, -0.00082266075, 0.00014331115, -0.00017867949, 0.00014331115, 9.741217, 0.08933473, -0.020142099, 0.07259121, -0.021430062
4.04, 0.00014331115, 0.00014331115, -0.00017867949, 0.00046530177, 9.741538, 0.089012735, -0.020142099, 0.07259121, -0.021430062
4.041, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.739928, 0.08869074, -0.019820109, 0.072269216, -0.021752052
4.042, -0.00017867949, 0.00014331115, -0.00017867949, 0.00014331115, 9.740572, 0.089012735, -0.019820109, 0.07259121, -0.02110807
4.043, 0.00014331115, 0.00014331115, 0.00046530177, 0.00046530177, 9.741217, 0.08965671, -0.019498117, 0.072269216, -0.02078608
4.0440000000000005, -0.0005006701, 0.00014331115, 0.00014331115, -0.00017867949, 9.741217, 0.08933473, -0.019820109, 0.072269216, -0.021430062
4.045, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.739607, 0.089012735, -0.019820109, 0.0729132, -0.02110807
4.046, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.740572, 0.08933473, -0.019498117, 0.071947224, -0.021752052
4.047, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740894, 0.08933473, -0.019498117, 0.07259121, -0.021752052
4.048, 0.00014331115, 0.00014331115, -0.00017867949, 0.00014331115, 9.740251, 0.08933473, -0.019820109, 0.07259121, -0.020464089
4.049, 0.00046530177, 0.00014331115, 0.00014331115, 0.00046530177, 9.739607, 0.089012735, -0.019820109, 0.072269216, -0.021430062
4.05, 0.00046530177, 0.00046530177, 0.00014331115, -0.0005006701, 9.740572, 0.08965671, -0.019498117, 0.072269216, -0.02078608
4.051, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.740572, 0.08933473, -0.019498117, 0.0729132, -0.021430062
4.0520000000000005, -0.0005006701, 0.00046530177, 0.00014331115, -0.00017867949, 9.739928, 0.08933473, -0.019498117, 0.07259121, -0.02110807
4.053, 0.00014331115, 0.00046530177, -0.0005006701, -0.00017867949, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.02110807
4.054, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.741538, 0.08933473, -0.019820109, 0.071947224, -0.02110807
4.055, -0.0005006701, 0.00046530177, 0.00014331115, -0.00017867949, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.021752052
4.056, 0.00046530177, -0.00017867949, 0.00014331115, -0.0005006701, 9.739607, 0.08965671, -0.020142099, 0.07259121, -0.021752052
4.057, -0.00017867949, 0.00014331115, 0.00014331115, -0.0005006701, 9.740894, 0.08933473, -0.019498117, 0.072269216, -0.021430062
4.058, 0.00014331115, 0.00014331115, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.020142099, 0.072269216, -0.02078608
4.059, -0.00017867949, 0.00046530177, 0.00014331115, -0.0005006701, 9.740251, 0.089012735, -0.019498117, 0.07259121, -0.021430062
4.0600000000000005, -0.00017867949, -0.00017867949, 0.00014331115, 0.00014331115, 9.739928, 0.08836875, -0.020142099, 0.072269216, -0.02078608
4.061, 0.00014331115, -0.00017867949, 0.00046530177, -0.00017867949, 9.740572, 0.089012735, -0.019820109, 0.072269216, -0.02110807
4.062, 0.00014331115, 0.00014331115, -0.0005006701, -0.00017867949, 9.741538, 0.08933473, -0.019820109, 0.072269216, -0.021430062
4.063, 0.00078729243, 0.00014331115, -0.00017867949, 0.00014331115, 9.739607, 0.089012735, -0.019176127, 0.072269216, -0.021430062
4.064, -0.0005006701, 0.00046530177, 0.00014331115, -0.0005006701, 9.742183, 0.08933473, -0.019498117, 0.072269216, -0.02110807
4.065, -0.00017867949, 0.00046530177, -0.0005006701, -0.00017867949, 9.741538, 0.089012735, -0.019820109, 0.072269216, -0.02078608
4.066, -0.00017867949, -0.00017867949, -0.0005006701, 0.00014331115, 9.741217, 0.08933473, -0.020142099, 0.07259121, -0.02110807
4.067, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.739607, 0.08965671, -0.019176127, 0.0729132, -0.021430062
4.0680000000000005, -0.00017867949, -0.00017867949, 0.00014331115, 0.00046530177, 9.740572, 0.089012735, -0.019820109, 0.0729132, -0.021430062
4.069, -0.00082266075, -0.00017867949, 0.00014331115, -0.00017867949, 9.740251, 0.089012735, -0.018854136, 0.072269216, -0.021430062
4.07, -0.00082266075, 0.00046530177, -0.00017867949, -0.00017867949, 9.738962, 0.08933473, -0.019176127, 0.07259121, -0.021430062
4.071, -0.0005006701, 0.00046530177, -0.00017867949, 0.00014331115, 9.74186, 0.08965671, -0.019820109, 0.072269216, -0.021752052
4.072, 0.00014331115, 0.00014331115, -0.00017867949, 0.00046530177, 9.740572, 0.089012735, -0.019820109, 0.072269216, -0.021430062
4.073, -0.00017867949, 0.00078729243, 0.00014331115, -0.00017867949, 9.741217, 0.08869074, -0.019820109, 0.07259121, -0.021752052
4.074, -0.0005006701, 0.00078729243, -0.0005006701, 0.00014331115, 9.740572, 0.08933473, -0.020142099, 0.07259121, -0.02110807
4.075, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.741538, 0.08933473, -0.019498117, 0.07259121, -0.021752052
4.0760000000000005, -0.00017867949, 0.00014331115, -0.00017867949, 0.00014331115, 9.740251, 0.08965671, -0.019498117, 0.072269216, -0.021430062
4.077, -0.0005006701, -0.00017867949, 0.00014331115, 0.00014331115, 9.740572, 0.08933473, -0.019820109, 0.0729132, -0.02078608
4.078, 0.00014331115, -0.0005006701, 0.00014331115, -0.00017867949, 9.740894, 0.08933473, -0.019498117, 0.072269216, -0.02110807
4.079, -0.00017867949, 0.00046530177, -0.00017867949, 0.00014331115, 9.739928, 0.08965671, -0.019820109, 0.072269216, -0.02078608
4.08, 0.00046530177, -0.00017867949, 0.00014331115, -0.00017867949, 9.741538, 0.08933473, -0.019498117, 0.072269216, -0.02110807
4.081, 0.00014331115, 0.00046530177, -0.00017867949, -0.0005006701, 9.739607, 0.08933473, -0.020142099, 0.072269216, -0.021752052
4.082, -0.0005006701, 0.00046530177, -0.0005006701, 0.00014331115, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.021430062
4.083, 0.00014331115, 0.00046530177, 0.00046530177, 0.00046530177, 9.740251, 0.089012735, -0.019820109, 0.072269216, -0.021430062
4.0840000000000005, 0.00046530177, 0.00014331115, 0.00046530177, -0.00017867949, 9.740572, 0.089012735, -0.019820109, 0.07259121, -0.02078608
4.085, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.739928, 0.089012735, -0.019498117, 0.072269216, -0.02110807
4.086, -0.00082266075, 0.00014331115, -0.0005006701, 0.00014331115, 9.740572, 0.089012735, -0.020142099, 0.071947224, -0.021430062
4.087, 0.00014331115, 0.00078729243, 0.00014331115, 0.00014331115, 9.74186, 0.08933473, -0.02078608, 0.072269216, -0.02110807
4.088, -0.00017867949, 0.00014331115, 0.00014331115, 0.00014331115, 9.740251, 0.08933473, -0.019498117, 0.072269216, -0.02110807
4.089, -0.0005006701, 0.00046530177, 0.00014331115, -0.00017867949, 9.740251, 0.089012735, -0.019498117, 0.07259121, -0.02110807
4.09, 0.00014331115, 0.00014331115, 0.00014331115, -0.00017867949, 9.7392845, 0.089012735, -0.019820109, 0.0729132, -0.021752052
4.091, -0.00017867949, 0.00014331115, 0.00046530177, 0.00046530177, 9.740894, 0.089012735, -0.019498117, 0.071947224, -0.020464089
4.0920000000000005, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.741217, 0.089012735, -0.019820109, 0.071947224, -0.02110807
4.093, -0.0005006701, 0.00046530177, -0.00017867949, -0.0005006701, 9.740251, 0.08965671, -0.019820109, 0.072269216, -0.02078608
4.094, -0.00017867949, 0.00014331115, -0.00017867949, 0.00046530177, 9.738962, 0.08933473, -0.019820109, 0.0729132, -0.02110807
4.095, -0.00017867949, 0.00046530177, 0.00014331115, 0.00046530177, 9.740251, 0.08933473, -0.019176127, 0.07259121, -0.02110807
4.096, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.741538, 0.089012735, -0.019176127, 0.072269216, -0.02110807
4.097, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.741217, 0.08933473, -0.020142099, 0.072269216, -0.021430062
4.098, 0.00014331115, 0.00046530177, -0.0005006701, 0.00046530177, 9.740894, 0.08869074, -0.020142099, 0.071947224, -0.02078608
4.099, -0.00017867949, 0.00014331115, -0.00017867949, -0.00017867949, 9.740251, 0.08965671, -0.019498117, 0.072269216, -0.021430062
4.1, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.741538, 0.08869074, -0.019498117, 0.072269216, -0.021430062
4.101, -0.00017867949, -0.0005006701, 0.00014331115, -0.00017867949, 9.740251, 0.089012735, -0.019176127, 0.071947224, -0.02110807
4.102, -0.0005006701, -0.00017867949, 0.00014331115, -0.00017867949, 9.740251, 0.08869074, -0.019820109, 0.072269216, -0.02078608
4.103, -0.0005006701, 0.00014331115, -0.00017867949, 0.00014331115, 9.738641, 0.08933473, -0.019820109, 0.072269216, -0.02110807
4.104, -0.00017867949, 0.00014331115, 0.00014331115, 0.00014331115, 9.739928, 0.08933473, -0.019498117, 0.072269216, -0.021430062
4.105, 0.00046530177, -0.00017867949, -0.00017867949, -0.00017867949, 9.741538, 0.08933473, -0.019820109, 0.072269216, -0.02110807
4.106, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.019498117, 0.07259121, -0.021430062
4.107, -0.0005006701, 0.00046530177, 0.00046530177, 0.00046530177, 9.742183, 0.08965671, -0.020142099, 0.072269216, -0.021430062
4.108, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.739607, 0.08869074, -0.019498117, 0.072269216, -0.021430062
